ano,rede,localizacao,disciplina,serie,media,nivel_0,nivel_1,nivel_2,nivel_3,nivel_4,nivel_5,nivel_6,nivel_7,nivel_8,nivel_9,nivel_10
2005,federal,total,MT,9,232.86687729159107,24.074059213421851,20.872008692906835,20.619106535476277,16.359621974900435,9.5834741008106672,6.4562002686277964,1.4037075197311293,0.4987991432716084,0.1311774898352587,0.0018450610181393,
2005,municipal,total,MT,9,228.43643527323133,27.405805563884734,21.386125172065583,19.920854272650143,15.863447084489412,9.1439446518027712,4.32933308963894,1.4491644470058531,0.32144878298761331,0.1585188477515973,0.0213580877232775,
2005,"total - federal, estadual e municipal",total,MT,9,231.61514541288309,25.108022146454488,21.002916676832104,20.362752559453057,16.184240979764876,9.4439384542991434,5.7850928369196923,1.4590702833576996,0.465899091022245,0.16722372966180471,0.0208432422350895,
2005,municipal,total,LP,5,165.07183471017882,17.851101250523168,20.361229398481992,22.602359743505879,18.931889870920735,11.88056151995063,5.5052630095691626,2.0477135981746764,0.64635026949151586,0.17353133938223189,0,
2005,total - estadual e municipal,total,LP,5,165.12400435628641,17.836493985589005,20.347723148587512,22.588741757489817,18.926789935224363,11.888283296300392,5.5251463103798111,2.0579758291845605,0.65196924815993906,0.17508947034321459,0.0017870187413551,
2005,"total - federal, estadual e municipal",total,LP,5,167.57974563049615,16.613099075066511,19.593497655244374,22.114310091858268,19.229462765396978,12.984098037706657,6.1975081151840792,2.3684234670900959,0.68984843282739017,0.20562212512751671,0.0041302344980736,
2005,total - estadual e municipal,total,MT,9,229.00292772062679,27.265781577804628,21.276106293141822,19.827771863475888,15.818241402561917,9.1527439175793646,4.3845702998397362,1.5746058809544763,0.397240538800486,0.24244800653439669,0.060490219307219,
2005,federal,total,LP,5,172.19757470953124,14.312600788750888,18.1752357023723,21.222178512454303,19.798615310611531,15.04469181085542,7.4618318151050733,2.9521959291542079,0.76107727207218412,0.2630363904671979,0.0085364681569145,
2005,"total - federal, estadual, municipal e privada",total,LP,5,172.31029230304779,15.130868078171352,18.099764088558011,21.018343327560405,19.12934871885674,13.860582196992889,7.7541166179382728,3.5780484912693216,1.0710607210557814,0.32277941255948339,0.0350883470377918,
2005,privada,total,LP,9,275.50464812732758,7.9853384488757708,7.0085578386346876,12.25668127082411,18.128709817598818,20.604420834868481,18.821024758047088,11.65648995080392,3.1003276021077038,0.43844947823946517,,
