ano,rede,localizacao,sigla_uf,disciplina,serie,media,nivel_0,nivel_1,nivel_2,nivel_3,nivel_4,nivel_5,nivel_6,nivel_7,nivel_8,nivel_9,nivel_10
2021,estadual,total,SE,LP,9,239.41,22.34,17.240000000000002,18.78,17.71,12.6,7.58,3.1,0.65,0.01,,
2015,"total - federal, estadual e municipal",total,SE,MT,9,239.41559593249139,16.198590755410269,21.898636339214349,23.520245871352703,20.032290794075951,12.15371882218677,4.4698467248984493,1.26757405158027,0.3901995964654803,0.058167628838669494,0.010729415976041363,
2017,"total - federal, estadual e municipal",total,SE,MT,9,239.47731800457345,17.753996012466093,19.215207128516898,23.736902586161612,19.160337753902557,12.370909955208258,5.7885785436254213,1.4872356751480498,0.39022449451445612,0.09164682990109542,0.0049610205528165287,
2021,estadual,urbana,SE,LP,9,239.69,22.11,17.17,18.85,17.81,12.67,7.58,3.11,0.68,0.01,,
2003,estadual,total,SE,MT,12,239.69735555555562,42.222222222222229,17.021276595744681,19.148936170212764,12.765957446808509,2.1276595744680846,0,2.1276595744680846,0,0,0,0
2019,municipal,total,SE,LP,9,239.78388767110164,19.901433148216135,17.780492329124741,21.256205720884829,18.67763378796954,13.183911010335693,6.5257840989492628,2.1401702745350462,0.53436962998562454,0,,
2013,"total - federal, estadual, municipal e privada",total,SE,MT,9,239.83746278507695,21.283569451868662,18.000327691390378,20.935457495165259,17.406802206027969,11.531128196528902,6.4899080972238679,2.7663036986553586,0.89362456677285307,0.555468052541096,0.13741054382164927,
2017,privada,total,SE,MT,5,240.32884973862323,0.1850158118488783,0.98752964454755887,3.5248719538128443,10.864041724084972,19.631309926257707,23.737756178634971,21.748216629185031,11.218471897138018,5.9473529995369994,1.7909728182024587,0.36446041675043317
2017,total - estadual e municipal,total,SE,LP,9,240.41431906501862,19.524998541331382,16.986982062266033,21.597938331771051,19.843631478504253,13.086598577920292,6.2654336008546743,2.0930097301734216,0.60140767717610677,0,,
2017,"total - federal, estadual e municipal",total,SE,LP,9,240.54113678211948,19.477315044372258,16.950858543540079,21.57792061017923,19.83848785591719,13.113651845086537,6.3017575418260945,2.1162466570094196,0.62376190206640647,0,,
2005,"total - federal, estadual, municipal e privada",total,SE,MT,9,240.6745225001529,18.590123279331209,21.067227878049628,20.426608750632557,17.820122993558552,10.622092437565943,6.4621126995079434,3.1571741066730281,1.251163200258071,0.54958529847564552,0.0537893559479918,
2023,total - estadual e municipal,total,SE,LP,9,240.84,21.46,17.21,19.17,17.28,13.540000000000001,7.58,3.0500000000000003,0.67,0.03,,
2023,estadual,urbana,SE,MT,9,240.85,18.03,19.490000000000002,21.47,18.150000000000002,12.86,7.01,2.25,0.66,0.05,0.03,
2019,total - estadual e municipal,total,SE,LP,9,240.89536182013717,19.728247164858264,17.195825109197223,20.4594352754457,19.145070856246424,13.429074965989443,6.9017964685256752,2.4592279972590445,0.6717871633721173,0.009534999103000515,,
2023,"total - federal, estadual e municipal",total,SE,LP,9,240.93,21.42,17.19,19.16,17.28,13.55,7.63,3.06,0.68,0.03,,
2023,estadual,total,SE,MT,9,240.96,18.02,19.43,21.490000000000002,18.11,12.91,6.96,2.32,0.67,0.06,0.03,
2019,"total - federal, estadual e municipal",total,SE,LP,9,240.99368674730792,19.690629143756247,17.16978423077542,20.425153038019367,19.149008325049209,13.479037130755659,6.9344314037497892,2.4671659239744668,0.67528120889650955,0.0095095950201332727,,
2003,federal,total,SE,LP,12,241.55041050228397,39.897454194592264,19.3864504368226,14.505402509970432,12.786552281114291,9.8783901295355037,3.3134296177113152,0.232320830253171,0,0,,
2011,"total - federal, estadual, municipal e privada",total,SE,MT,9,241.56794975762472,20.597189633752222,18.09594579982247,20.00307564360784,16.818909168209476,12.057900278844386,6.7618482367842763,3.600567825180808,1.5614105122476327,0.50315290155017545,0,
2015,estadual,total,SE,MT,9,241.60251049621874,15.035705687463411,21.182994580063067,22.639194745288989,21.028298536215246,13.068716686701231,5.1747906938206132,1.4443473189270397,0.35169355874367852,0.0524280890504305,0.021830103726489226,
2021,total - estadual e municipal,rural,SE,LP,12,241.67000000000002,40.64,17.47,18.3,12.08,7.12,2.62,1.77,0,0,,
2021,estadual,rural,SE,LP,12,241.67000000000002,40.64,17.47,18.3,12.08,7.12,2.62,1.77,0,0,,
2013,total - estadual e municipal,total,SE,LP,12,241.74477631227876,37.729563002619784,20.196032628794164,17.564679113194561,12.470241937106513,8.4664111988048241,2.6760698439967316,0.69280955983698811,0.14401890714221646,0.06017380850502748,,
2013,estadual,total,SE,LP,12,241.74477631227876,37.729563002619784,20.196032628794164,17.564679113194561,12.470241937106513,8.4664111988048241,2.6760698439967316,0.69280955983698811,0.14401890714221646,0.06017380850502748,,
1999,estadual,total,SE,LP,12,241.89111150129091,36.77237990303486,27.917541933577482,19.174598081118731,4.1225227039948633,9.91421987797854,0,2.0987375002955271,0,0,,
2013,"total - federal, estadual e municipal",total,SE,LP,12,242.10642331071563,37.600808060418956,20.130312753354342,17.522193646433028,12.432297171507614,8.4826686509936078,2.7320151548832179,0.83219503488237256,0.20755205081410105,0.059957476713568013,,
2019,estadual,total,SE,LP,9,242.14999800914421,19.532754177160545,16.53585055803924,19.560037807652474,19.672715572449928,13.705816958834006,7.3262406418669457,2.8193815515747853,0.82690459056334309,0.020298141859811755,,
2021,total - estadual e municipal,rural,SE,LP,14,242.46,39.93,18.22,17.82,11.91,7.34,2.8000000000000003,1.83,0.15,0,,
2021,estadual,rural,SE,LP,14,242.46,39.93,18.22,17.82,11.91,7.34,2.8000000000000003,1.83,0.15,0,,
2023,total - estadual e municipal,urbana,SE,LP,9,242.6,20.35,16.92,18.86,17.7,14.13,7.97,3.33,0.70000000000000007,0.03,,
2019,municipal,total,SE,MT,9,242.63400702345109,16.832820679739889,16.95761668399691,21.684124215749957,21.057548720917868,14.529133861195131,6.8134043056170555,1.6758039527757134,0.34658618618360049,0.10296139382476081,0,
2015,"total - federal, estadual, municipal e privada",total,SE,LP,9,242.65920036924663,19.963280214476395,15.690457086277064,20.436240256316658,17.595872818543825,14.182682415491112,7.9544538583565583,3.181222981015583,0.92411533135952284,0.071675038162567858,,
2023,"total - federal, estadual e municipal",urbana,SE,LP,9,242.70000000000002,20.3,16.9,18.85,17.69,14.13,8.03,3.33,0.72,0.03,,
2021,"total - federal, estadual, municipal e privada",rural,SE,LP,12,242.91,39.63,17.03,18.47,13.02,7.5600000000000005,2.56,1.72,0,0,,
2021,"total - federal, estadual e municipal",rural,SE,LP,12,242.91,39.63,17.03,18.47,13.02,7.5600000000000005,2.56,1.72,0,0,,
2021,"total - federal, estadual, municipal e privada",total,SE,MT,9,243.12,19.43,16.57,19.45,18.400000000000002,14.52,7.88,2.58,0.85,0.32,0,
2019,total - estadual e municipal,total,SE,MT,9,243.13746758709189,17.109447485155574,16.548989336683288,21.326086427802874,20.843399319708229,14.87563726671962,6.951300517999071,1.8420525678651869,0.3916144141181821,0.11147266394471765,0,
2017,estadual,total,SE,MT,9,243.19018717468208,15.981928237588912,17.480937629487933,23.317795815465342,20.395193988901948,13.786399098360882,6.7232302572403357,1.7685745293474977,0.40167336083832478,0.14426708276898267,0,
2019,"total - federal, estadual e municipal",total,SE,MT,9,243.26801041959757,17.069146698562278,16.515465664828838,21.305346834066249,20.8340596500976,14.886119765964047,6.9921019719223869,1.8714087650174773,0.41034496738765774,0.11600568215008508,0,
2003,federal,total,SE,MT,12,243.46720325799254,35.858813510660582,19.3864504368226,14.505402509970432,12.786552281114291,9.8783901295355037,3.3134296177113152,0.232320830253171,0,0,0,0
2001,estadual,total,SE,MT,12,243.70429747831824,35.262243583996543,21.841155234657037,18.953068592057758,12.274368231046934,7.0397111913357415,0.54151624548736466,0.36101083032490977,0,0,0,0
2019,estadual,total,SE,MT,9,243.70577576001813,17.421704860840752,16.08772925412331,20.921932029636906,20.601666672270447,15.266771610740474,7.1069582798366548,2.0297146282389829,0.44244244672847133,0.12108021758508709,0,
2023,estadual,rural,SE,MT,9,244.16,17.63,17.53,21.94,16.830000000000002,14.620000000000001,5.51,4.5600000000000005,1.03,0.34,0,
2015,estadual,total,SE,LP,12,244.2968522301309,38.160329723078007,20.497042833714449,17.589638031450697,10.853653141111138,6.9658575604532347,4.1543746000858857,1.2592323330076138,0.4574634607277176,0.062408316371428629,,
2015,total - estadual e municipal,total,SE,LP,12,244.2968522301309,38.160329723078007,20.497042833714449,17.589638031450697,10.853653141111138,6.9658575604532347,4.1543746000858857,1.2592323330076138,0.4574634607277176,0.062408316371428629,,
2021,"total - federal, estadual, municipal e privada",total,SE,LP,9,244.34,20.400000000000002,16.48,17.400000000000002,17.31,13.98,8.78,4.29,1.34,0.02,,
2015,"total - federal, estadual e municipal",total,SE,LP,12,244.60779729755481,38.028957932138312,20.43210084625229,17.560400661418164,10.875673616246342,6.9608114846276914,4.21659001811259,1.3596189559207996,0.49694349141345917,0.068902993870413862,,
2017,estadual,total,SE,LP,9,244.93606485534352,16.572435520347671,15.804130798131308,21.43611822671971,21.062831875735789,14.637187359122439,7.2979375375965461,2.4340395513461832,0.75531913100049208,0,,
2023,estadual,rural,SE,LP,9,245.04,19.16,18.580000000000002,16.62,16.14,14.22,9.7000000000000011,4.23,1.36,0,,
1995,municipal,total,SE,MT,12,245.47100820105828,29.717813051146383,9.0761750405186383,14.6677471636953,15.640194489465154,29.578606158833065,2.2690437601296596,0,0,0,0,0
2001,total - estadual e municipal,total,SE,LP,9,245.59973088689986,20.709047315251951,15.006759242308835,17.316668251250626,17.21103255736978,13.060744255509139,10.573089518815991,4.72875968102527,1.1976296680257634,0.19626951044341054,,
2021,"total - federal, estadual, municipal e privada",urbana,SE,MT,9,246.09,17.81,16.01,19.080000000000002,18.53,15.66,8.6,2.92,1.01,0.38,0,
2023,estadual,total,SE,LP,9,246.35,18.55,15.92,17.98,18.19,15.39,9.0400000000000009,4.03,0.87,0.03,,
2023,estadual,urbana,SE,LP,9,246.39000000000001,18.53,15.83,18.03,18.25,15.43,9.02,4.0200000000000005,0.85,0.03,,
1999,total - estadual e municipal,total,SE,LP,9,246.43855166031864,15.442983327445992,15.574637386670179,22.640797273354391,20.77943003025123,11.631531978613967,9.3238174940726175,3.4952408822502741,0.73802902779606228,0.37353259954499668,,
2011,estadual,total,SE,LP,12,246.68584301800058,32.71706633396176,20.175262954516878,17.978435943218443,15.623836603422058,8.9167277396679214,3.3818179026093218,1.1146033734011742,0.092249149201913183,0,,
2011,total - estadual e municipal,total,SE,LP,12,246.68584301800058,32.71706633396176,20.175262954516878,17.978435943218443,15.623836603422058,8.9167277396679214,3.3818179026093218,1.1146033734011742,0.092249149201913183,0,,
2003,total - estadual e municipal,total,SE,MT,9,246.84290512383757,19.532674727522934,16.9807337304065,17.750380064374646,17.567689546472074,12.253004828416396,6.9994585968621843,4.9347219748197855,2.4351224592552492,1.2986172903562008,0.24759678151402051,
2011,"total - federal, estadual e municipal",total,SE,LP,12,247.0448609937269,32.591304012623524,20.097710527386955,17.945961857764104,15.582358594786935,8.93661696525966,3.4420861666006179,1.257378594587101,0.14658328099053261,0,,
2015,"total - federal, estadual, municipal e privada",total,SE,MT,9,247.52057493417055,13.719250752861432,19.05891946145945,21.885402414999636,19.713554461063758,14.137786415593068,6.8073030010451072,3.1420044138689573,1.140086454984355,0.32114892690180652,0.074543697221558736,
2015,estadual,total,SE,MT,12,247.98041711216877,28.541443937345964,20.497042833714449,17.589638031450697,10.853653141111138,6.9658575604532347,4.1543746000858857,1.2592323330076138,0.4574634607277176,0.062408316371428629,0,0
2015,total - estadual e municipal,total,SE,MT,12,247.98041711216877,28.541443937345964,20.497042833714449,17.589638031450697,10.853653141111138,6.9658575604532347,4.1543746000858857,1.2592323330076138,0.4574634607277176,0.062408316371428629,0,0
2021,"total - federal, estadual, municipal e privada",urbana,SE,LP,9,247.99,18.42,15.66,16.93,17.85,14.96,9.68,4.91,1.56,0.02,,
2001,"total - federal, estadual, municipal e privada",total,SE,LP,12,248.20125041862462,38.256618358345335,15.677903765861052,13.779712022529147,13.527221585265993,8.5831278073433825,5.9313767105021657,2.8055170056863497,1.1240300273669686,0.31449271709962412,,
2001,"total - federal, estadual e municipal",total,SE,LP,12,248.20125041862462,38.256618358345335,15.677903765861052,13.779712022529147,13.527221585265993,8.5831278073433825,5.9313767105021657,2.8055170056863497,1.1240300273669686,0.31449271709962412,,
2015,"total - federal, estadual e municipal",total,SE,MT,12,248.31738830078814,28.463343350919285,20.43210084625229,17.560400661418164,10.875673616246342,6.9608114846276914,4.21659001811259,1.3596189559207996,0.49694349141345917,0.068902993870413862,0,0
2013,total - estadual e municipal,total,SE,MT,12,248.88206051022,34.361167455692545,20.196032628794164,17.564679113194561,12.470241937106513,8.4664111988048241,2.6760698439967316,0.69280955983698811,0.14401890714221646,0.06017380850502748,0,0
2013,estadual,total,SE,MT,12,248.88206051022,34.361167455692545,20.196032628794164,17.564679113194561,12.470241937106513,8.4664111988048241,2.6760698439967316,0.69280955983698811,0.14401890714221646,0.06017380850502748,0,0
2013,"total - federal, estadual e municipal",total,SE,MT,12,249.30593944797118,34.251409478960284,20.130312753354342,17.522193646433028,12.432297171507614,8.4826686509936078,2.7320151548832179,0.83219503488237256,0.20755205081410105,0.059957476713568013,0,0
1995,estadual,total,SE,LP,9,249.30605714285716,0,14.285714285714286,42.857142857142854,28.571428571428573,14.285714285714286,0,0,0,0,,
2011,total - estadual e municipal,total,SE,MT,12,249.48123054932356,33.707643600979637,20.175262954516878,17.978435943218443,15.623836603422058,8.9167277396679214,3.3818179026093218,1.1146033734011742,0.092249149201913183,0,0,0
2011,estadual,total,SE,MT,12,249.48123054932356,33.707643600979637,20.175262954516878,17.978435943218443,15.623836603422058,8.9167277396679214,3.3818179026093218,1.1146033734011742,0.092249149201913183,0,0,0
2021,"total - federal, estadual e municipal",rural,SE,MT,14,249.62,34.82,18.830000000000002,15.85,13.85,8.38,4.51,2.33,0.99,0.43,0,0
2021,"total - federal, estadual, municipal e privada",rural,SE,MT,14,249.62,34.82,18.830000000000002,15.85,13.85,8.38,4.51,2.33,0.99,0.43,0,0
2017,"total - federal, estadual, municipal e privada",total,SE,MT,9,249.92170707029351,14.282828517901036,16.092885797495807,21.08581263160896,19.369017855674795,15.033927725231283,8.5463195563712162,3.5052838848032719,1.4116207503350735,0.59770018285658144,0.074603097717089548,
2011,"total - federal, estadual e municipal",total,SE,MT,12,249.95621537475833,33.578073563653255,20.097710527386955,17.945961857764104,15.582358594786935,8.93661696525966,3.4420861666006179,1.257378594587101,0.14658328099053261,0,0,0
2017,"total - federal, estadual, municipal e privada",total,SE,LP,9,250.07910977964602,16.101448400067017,14.473649357368419,19.384047672150075,19.578213224015119,14.783449540600513,9.7905436991949415,4.2079285502003492,1.680719556398623,0,,
2019,"total - federal, estadual, municipal e privada",total,SE,LP,9,250.35741122346002,17.030824289672239,14.562786784979162,18.348996972793731,18.017159112202819,14.797608612831342,10.094867785303132,4.9770218497482883,2.1462010152637059,0.024533577202512445,,
2021,estadual,rural,SE,MT,13,250.45000000000002,34.95,10.44,23.3,10.44,17.8,0,0,0,3.08,0,0
2021,total - estadual e municipal,rural,SE,MT,13,250.45000000000002,34.95,10.44,23.3,10.44,17.8,0,0,0,3.08,0,0
2003,"total - federal, estadual e municipal",total,SE,LP,12,251.08622629930036,35.596324942663259,16.694331459666156,14.557576636017478,13.391798387408203,10.517226991993178,5.8154716745708,2.4519397814367503,0.62872771556350693,0.34660241068077213,,
1999,"total - federal, estadual e municipal",total,SE,LP,12,251.80506811961985,34.085317938612391,20.140071886625648,16.512636088590646,9.1685789493000076,10.437614028876675,4.5068921581189585,2.9208729605094819,1.6562386407190324,0.57177734864723706,,
1999,"total - federal, estadual, municipal e privada",total,SE,LP,12,251.80506811961985,34.085317938612391,20.140071886625648,16.512636088590646,9.1685789493000076,10.437614028876675,4.5068921581189585,2.9208729605094819,1.6562386407190324,0.57177734864723706,,
1999,federal,total,SE,MT,12,251.85312650345352,27.638561958044107,20.954479214540207,18.105570836760918,8.9176529884201852,9.2878592307206223,2.6691244175138653,0,0,0,0,0
2021,estadual,total,SE,MT,12,252.11,30.73,18.06,18.63,15.84,9.77,4.7700000000000005,1.58,0.41000000000000003,0.18,0.04,0
2021,total - estadual e municipal,total,SE,MT,12,252.11,30.73,18.06,18.63,15.84,9.77,4.7700000000000005,1.58,0.41000000000000003,0.18,0.04,0
2013,"total - federal, estadual, municipal e privada",total,SE,LP,12,252.11891515656703,32.63351976639651,18.034268756268247,16.4383106897537,13.698078166441979,10.227406465745377,5.1447867857194209,2.7576791733747248,0.897302040190725,0.16864815610904801,,
2021,"total - federal, estadual e municipal",total,SE,MT,12,252.25,30.62,18.02,18.7,15.870000000000001,9.78,4.79,1.6,0.41000000000000003,0.18,0.04,0
2021,total - estadual e municipal,total,SE,MT,14,252.48000000000002,30.52,17.93,18.580000000000002,16,9.9,4.84,1.6,0.42,0.18,0.03,0
2021,estadual,total,SE,MT,14,252.48000000000002,30.52,17.93,18.580000000000002,16,9.9,4.84,1.6,0.42,0.18,0.03,0
2021,total - estadual e municipal,urbana,SE,MT,12,252.88,30.17,17.85,18.82,16,9.97,4.91,1.6400000000000001,0.42,0.19,0.04,0
2021,estadual,urbana,SE,MT,12,252.88,30.17,17.85,18.82,16,9.97,4.91,1.6400000000000001,0.42,0.19,0.04,0
2021,"total - federal, estadual e municipal",urbana,SE,MT,12,253,30.09,17.830000000000002,18.81,16.02,9.99,4.93,1.6600000000000001,0.42,0.19,0.04,0
2003,"total - federal, estadual, municipal e privada",total,SE,LP,12,253.03430651353048,34.804888069228561,16.26249824050403,14.310350258843187,13.562733113493675,10.633183135759566,6.1823836736445932,3.035191734566387,0.87113494750389986,0.3376368264562557,,
2017,estadual,total,SE,LP,12,253.12185974111108,30.8030993460561,18.021687035534026,18.025158431110171,15.520419949667469,10.34633205958376,4.8301608969213365,1.982445504815165,0.42761998172234639,0.043076794587668409,,
2017,total - estadual e municipal,total,SE,LP,12,253.12185974111108,30.8030993460561,18.021687035534026,18.025158431110171,15.520419949667469,10.34633205958376,4.8301608969213365,1.982445504815165,0.42761998172234639,0.043076794587668409,,
1995,total - estadual e municipal,total,SE,MT,12,253.19951689774697,23.093587521663778,12.932832707551105,15.769712140175219,19.065498539841467,21.526908635794744,7.8431372549019605,1.7939090529828954,0,0,0,0
2021,estadual,urbana,SE,MT,14,253.26000000000002,29.94,17.73,18.75,16.19,10.08,4.99,1.6600000000000001,0.43,0.18,0.04,0
2021,total - estadual e municipal,urbana,SE,MT,14,253.26000000000002,29.94,17.73,18.75,16.19,10.08,4.99,1.6600000000000001,0.43,0.18,0.04,0
2021,"total - federal, estadual e municipal",total,SE,MT,14,253.54,29.97,17.740000000000002,18.51,16.14,10.01,5.0600000000000005,1.83,0.5,0.21,0.03,0
2017,"total - federal, estadual e municipal",total,SE,LP,12,253.57921594645393,30.588705392006563,17.934941631122946,17.955449534445265,15.527456207678808,10.450382530995936,4.957335558570386,2.086637760647077,0.45634422882604131,0.042747155705120686,,
2001,federal,total,SE,MT,12,253.75277254456654,31.331718076263964,17.151992371341859,13.948584557396702,13.449751682437954,7.0477926711811856,2.9195943566588758,0.6678058163929721,0,0,0,0
2021,"total - federal, estadual e municipal",urbana,SE,MT,14,253.8,29.64,17.67,18.68,16.29,10.120000000000001,5.09,1.79,0.47000000000000003,0.2,0.04,0
2019,"total - federal, estadual, municipal e privada",total,SE,MT,9,253.85133999070382,13.977778693376674,13.67256952787168,19.015028953854134,20.005490734462867,16.631335051943807,9.434818761083779,4.72908077005253,1.8583820115797103,0.67551549577171965,0,
2021,"total - federal, estadual, municipal e privada",rural,SE,LP,14,254.08,34.2,15.74,16.28,13.13,10.02,5.29,4.07,1.1400000000000001,0.13,,
2021,"total - federal, estadual e municipal",rural,SE,LP,14,254.08,34.2,15.74,16.28,13.13,10.02,5.29,4.07,1.1400000000000001,0.13,,
2023,total - estadual e municipal,rural,SE,MT,12,254.6,25.91,22.36,24.82,14.290000000000001,7.82,3.14,1.07,0.25,0.24,0.11,0
2023,"total - federal, estadual e municipal",rural,SE,MT,12,254.6,25.91,22.36,24.82,14.290000000000001,7.82,3.14,1.07,0.25,0.24,0.11,0
2023,estadual,rural,SE,MT,12,254.6,25.91,22.36,24.82,14.290000000000001,7.82,3.14,1.07,0.25,0.24,0.11,0
2005,federal,total,SE,MT,12,254.66944239613602,30.5386926618276,0,0,0,0,0,0,0,0,0,0
2023,estadual,rural,SE,MT,14,255.05,25.53,22.34,24.810000000000002,14.73,7.55,3.17,1.11,0.44,0.22,0.1,0
2023,total - estadual e municipal,rural,SE,MT,14,255.05,25.53,22.34,24.810000000000002,14.73,7.55,3.17,1.11,0.44,0.22,0.1,0
2017,estadual,total,SE,MT,12,255.22690863278723,27.072493579784915,18.021687035534026,18.025158431110171,15.520419949667469,10.34633205958376,4.8301608969213365,1.982445504815165,0.42761998172234639,0.043076794587668409,0,0
2017,total - estadual e municipal,total,SE,MT,12,255.22690863278723,27.072493579784915,18.021687035534026,18.025158431110171,15.520419949667469,10.34633205958376,4.8301608969213365,1.982445504815165,0.42761998172234639,0.043076794587668409,0,0
2011,"total - federal, estadual, municipal e privada",total,SE,LP,12,255.45590542796529,28.506278455150976,17.864394101547614,17.53555187548718,15.768557315122099,11.309044289475311,5.853319403951434,2.54757578174579,0.54415602375333094,0.071122753767292782,,
2017,"total - federal, estadual e municipal",total,SE,MT,12,255.67197089324227,26.912229004272646,17.934941631122946,17.955449534445265,15.527456207678808,10.450382530995936,4.957335558570386,2.086637760647077,0.45634422882604131,0.042747155705120686,0,0
1995,"total - federal, estadual e municipal",total,SE,MT,12,255.70866008600467,21.813917122752152,13.348164627363737,16.796440489432705,18.798665183537263,20.059325176121618,8.82461994809047,1.5943641082684463,0,0,0,0
2003,"total - federal, estadual e municipal",total,SE,MT,12,256.05627772523661,31.941334271594151,16.694331459666156,14.557576636017478,13.391798387408203,10.517226991993178,5.8154716745708,2.4519397814367503,0.62872771556350693,0.34660241068077213,0,0
2023,"total - federal, estadual e municipal",rural,SE,LP,12,256.23,27.69,16.82,19.55,18.81,10.09,4.86,1.85,0.24,0.1,,
2023,estadual,rural,SE,LP,12,256.23,27.69,16.82,19.55,18.81,10.09,4.86,1.85,0.24,0.1,,
2023,total - estadual e municipal,rural,SE,LP,12,256.23,27.69,16.82,19.55,18.81,10.09,4.86,1.85,0.24,0.1,,
2021,total - estadual e municipal,total,SE,LP,12,257.07,28.61,16.96,18.25,15.36,11.59,6.57,2.29,0.37,0,,
2021,estadual,total,SE,LP,12,257.07,28.61,16.96,18.25,15.36,11.59,6.57,2.29,0.37,0,,
2023,total - estadual e municipal,rural,SE,LP,14,257.08,27.080000000000002,16.67,19.68,18.77,10.55,4.88,2.05,0.22,0.1,,
2023,estadual,rural,SE,LP,14,257.08,27.080000000000002,16.67,19.68,18.77,10.55,4.88,2.05,0.22,0.1,,
2015,"total - federal, estadual, municipal e privada",total,SE,LP,12,257.09910886680944,31.752629322216077,17.738725037135662,16.306251603430788,11.969553814091553,9.4314636830829333,7.4273828882157815,3.7332213352707533,1.3909238995011475,0.24984841705461586,,
2023,estadual,total,SE,MT,12,257.18,25.560000000000002,21.86,20.56,15.96,8.99,4.3,1.71,0.73,0.24,0.09,0
2023,total - estadual e municipal,total,SE,MT,12,257.18,25.560000000000002,21.86,20.56,15.96,8.99,4.3,1.71,0.73,0.24,0.09,0
2021,"total - federal, estadual e municipal",total,SE,LP,12,257.24,28.5,16.91,18.240000000000002,15.42,11.68,6.58,2.31,0.37,0,,
2023,total - estadual e municipal,total,SE,MT,14,257.28000000000003,25.46,21.830000000000002,20.57,16.06,9,4.3,1.72,0.73,0.24,0.08,0
2023,estadual,total,SE,MT,14,257.28000000000003,25.46,21.830000000000002,20.57,16.06,9,4.3,1.72,0.73,0.24,0.08,0
2023,"total - federal, estadual e municipal",total,SE,MT,12,257.29,25.51,21.84,20.51,15.950000000000001,9.06,4.34,1.73,0.73,0.24,0.09,0
2023,estadual,urbana,SE,MT,12,257.32,25.54,21.830000000000002,20.32,16.06,9.05,4.37,1.74,0.75,0.24,0.09,0
2023,total - estadual e municipal,urbana,SE,MT,12,257.32,25.54,21.830000000000002,20.32,16.06,9.05,4.37,1.74,0.75,0.24,0.09,0
1999,estadual,total,SE,MT,12,257.335872712684,31.022656461181132,27.917541933577482,19.174598081118731,4.1225227039948633,9.91421987797854,0,2.0987375002955271,0,0,0,0
2023,estadual,urbana,SE,MT,14,257.41,25.46,21.8,20.330000000000002,16.14,9.09,4.36,1.76,0.75,0.24,0.08,0
2023,total - estadual e municipal,urbana,SE,MT,14,257.41,25.46,21.8,20.330000000000002,16.14,9.09,4.36,1.76,0.75,0.24,0.08,0
2023,"total - federal, estadual e municipal",urbana,SE,MT,12,257.44,25.490000000000002,21.81,20.27,16.04,9.120000000000001,4.41,1.77,0.76,0.24,0.09,0
2021,total - estadual e municipal,total,SE,LP,14,257.44,28.38,16.94,18.17,15.43,11.69,6.71,2.31,0.38,0,,
2021,estadual,total,SE,LP,14,257.44,28.38,16.94,18.17,15.43,11.69,6.71,2.31,0.38,0,,
2021,estadual,rural,SE,LP,13,257.69,26.37,32.53,8.57,8.57,11.65,6.15,3.08,3.08,0,,
2021,total - estadual e municipal,rural,SE,LP,13,257.69,26.37,32.53,8.57,8.57,11.65,6.15,3.08,3.08,0,,
2021,total - estadual e municipal,urbana,SE,LP,12,257.91,27.94,16.93,18.25,15.540000000000001,11.84,6.79,2.32,0.39,0,,
2021,estadual,urbana,SE,LP,12,257.91,27.94,16.93,18.25,15.540000000000001,11.84,6.79,2.32,0.39,0,,
2021,"total - federal, estadual e municipal",urbana,SE,LP,12,258.04,27.87,16.91,18.23,15.55,11.91,6.8100000000000005,2.34,0.4,0,,
2015,"total - federal, estadual, municipal e privada",total,SE,MT,12,258.19280602069045,24.761199102973048,17.738725037135662,16.306251603430788,11.969553814091553,9.4314636830829333,7.4273828882157815,3.7332213352707533,1.3909238995011475,0.24984841705461586,0,0
2023,"total - federal, estadual e municipal",urbana,SE,MT,14,258.26,25.080000000000002,21.56,20.26,16.17,9.3,4.5200000000000005,1.87,0.84,0.29,0.1,0
2021,total - estadual e municipal,urbana,SE,LP,14,258.3,27.72,16.87,18.19,15.63,11.93,6.93,2.33,0.39,0,,
2021,estadual,urbana,SE,LP,14,258.3,27.72,16.87,18.19,15.63,11.93,6.93,2.33,0.39,0,,
1995,total - estadual e municipal,total,SE,LP,9,258.35309878472225,10.460069444444445,6.901041666666667,23.307291666666668,23.4375,17.057291666666668,12.152777777777779,4.5138888888888893,2.1701388888888888,0,,
2023,"total - federal, estadual e municipal",total,SE,MT,14,258.43,24.92,21.47,20.48,16.22,9.28,4.49,1.92,0.84,0.29,0.09,0
2021,"total - federal, estadual e municipal",total,SE,LP,14,258.54,27.87,16.66,18.02,15.52,11.950000000000001,6.99,2.5100000000000002,0.48,0.01,,
2019,total - estadual e municipal,total,SE,MT,12,258.57733601918619,26.220728055111469,16.749012606473073,19.17301088520443,16.593523863165888,12.080567280813868,7.2044071787187969,2.6603129082445962,0.50318956527486869,0.027184800006036836,0,0
2019,estadual,total,SE,MT,12,258.57733601918619,26.220728055111469,16.749012606473073,19.17301088520443,16.593523863165888,12.080567280813868,7.2044071787187969,2.6603129082445962,0.50318956527486869,0.027184800006036836,0,0
2001,total - estadual e municipal,total,SE,MT,9,258.82119112604784,12.806666961400806,14.393768487415079,19.184234568752935,15.623126697317767,14.123010880954602,14.14385189123394,5.6667002441305252,3.2902896512753741,0.52084720424173725,0.24750341327737305,
2021,"total - federal, estadual e municipal",urbana,SE,LP,14,258.84000000000003,27.45,16.72,18.13,15.68,12.08,7.1000000000000005,2.41,0.43,0,,
